STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,CEN23_YEAR_001,Census year,CEN23_GEO_008,Area,CEN23_BIR_005,Birthplace,CEN23_YNZ_001,Years since arrival in New Zealand,CEN23_AGE_004,Age,CEN23_GEN_002,Gender,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0512,Other,05,4 years,99,Total - age,99,Total - gender,288,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0509,Hungary,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,1590,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0907,Other,02,1 year,99,Total - age,99,Total - gender,27,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1003,Brazil,04,3 years,99,Total - age,99,Total - gender,1203,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1102,Zimbabwe,06,5-9 years,99,Total - age,99,Total - gender,852,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0708,Myanmar,01,Less than one year,99,Total - age,99,Total - gender,273,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0410,Switzerland,07,10-19 years,99,Total - age,99,Total - gender,603,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0608,Turkey,04,3 years,99,Total - age,99,Total - gender,87,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0902,Sri Lanka,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,19374,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0207,Kiribati,03,2 years,99,Total - age,99,Total - gender,24,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0605,United Arab Emirates,01,Less than one year,99,Total - age,99,Total - gender,390,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0210,Tokelau,02,1 year,99,Total - age,99,Total - gender,24,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B05,Southern and Eastern Europe,05,4 years,99,Total - age,99,Total - gender,1581,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0706,Indonesia,05,4 years,99,Total - age,99,Total - gender,429,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B,Overseas,03,2 years,99,Total - age,99,Total - gender,16461,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0703,Thailand,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,11955,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0210,Tokelau,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,1305,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0406,Ireland,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,10308,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1103,Kenya,02,1 year,99,Total - age,99,Total - gender,42,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0607,Israel,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,1266,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B12,At sea,02,1 year,99,Total - age,99,Total - gender,0,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B02,Pacific Islands,Mean,Average - years since arrival in New Zealand,99,Total - age,99,Total - gender,22,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1101,South Africa,02,1 year,99,Total - age,99,Total - gender,1224,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0705,Cambodia,03,2 years,99,Total - age,99,Total - gender,33,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0509,Hungary,08,20 years or more,99,Total - age,99,Total - gender,495,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0907,Other,07,10-19 years,99,Total - age,99,Total - gender,915,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0801,"China, People's Republic of",06,5-9 years,99,Total - age,99,Total - gender,35250,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0604,Egypt,01,Less than one year,99,Total - age,99,Total - gender,108,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0508,Spain,05,4 years,99,Total - age,99,Total - gender,87,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B10,The Americas,04,3 years,99,Total - age,99,Total - gender,6276,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0410,Switzerland,09,Not elsewhere included,99,Total - age,99,Total - gender,21,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0803,Japan,08,20 years or more,99,Total - age,99,Total - gender,3891,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1004,Chile,08,20 years or more,99,Total - age,99,Total - gender,687,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1103,Kenya,08,20 years or more,99,Total - age,99,Total - gender,1014,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0602,Iran,03,2 years,99,Total - age,99,Total - gender,57,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0606,Syria,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,1896,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B10,The Americas,09,Not elsewhere included,99,Total - age,99,Total - gender,591,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0505,Romania,06,5-9 years,99,Total - age,99,Total - gender,252,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0805,Taiwan,03,2 years,99,Total - age,99,Total - gender,96,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1007,Mexico,04,3 years,99,Total - age,99,Total - gender,174,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0604,Egypt,05,4 years,99,Total - age,99,Total - gender,132,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1101,South Africa,06,5-9 years,99,Total - age,99,Total - gender,17889,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0601,Iraq,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,5445,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0207,Kiribati,02,1 year,99,Total - age,99,Total - gender,24,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0409,Northern Ireland,03,2 years,99,Total - age,99,Total - gender,45,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0203,Tonga,05,4 years,99,Total - age,99,Total - gender,759,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1102,Zimbabwe,07,10-19 years,99,Total - age,99,Total - gender,2964,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0903,Pakistan,07,10-19 years,99,Total - age,99,Total - gender,1368,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0404,Netherlands,05,4 years,99,Total - age,99,Total - gender,231,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0609,Other,Mean,Average - years since arrival in New Zealand,99,Total - age,99,Total - gender,14.1,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1106,Somalia,05,4 years,99,Total - age,99,Total - gender,54,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1001,United States of America,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,31779,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1006,Colombia,08,20 years or more,99,Total - age,99,Total - gender,192,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0508,Spain,07,10-19 years,99,Total - age,99,Total - gender,426,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0204,Cook Islands,07,10-19 years,99,Total - age,99,Total - gender,1383,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0804,Hong Kong (Special Administrative Region),05,4 years,99,Total - age,99,Total - gender,468,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B08,North-East Asia,02,1 year,99,Total - age,99,Total - gender,1812,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B11,Sub-Saharan Africa,04,3 years,99,Total - age,99,Total - gender,12771,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0412,Denmark,04,3 years,99,Total - age,99,Total - gender,48,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0503,Czech Republic,02,1 year,99,Total - age,99,Total - gender,18,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0604,Egypt,08,20 years or more,99,Total - age,99,Total - gender,642,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0406,Ireland,09,Not elsewhere included,99,Total - age,99,Total - gender,66,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0506,Ukraine,05,4 years,99,Total - age,99,Total - gender,102,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B07,South-East Asia,03,2 years,99,Total - age,99,Total - gender,1812,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,999999,Total - birthplace,02,1 year,99,Total - age,99,Total - gender,22095,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0414,Belgium,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,1320,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B11,Sub-Saharan Africa,03,2 years,99,Total - age,99,Total - gender,1584,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B04,North-West Europe,05,4 years,99,Total - age,99,Total - gender,6714,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0403,Germany,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,16056,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0508,Spain,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,1593,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0205,Niue,01,Less than one year,99,Total - age,99,Total - gender,60,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B05,Southern and Eastern Europe,01,Less than one year,99,Total - age,99,Total - gender,2598,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0407,France,03,2 years,99,Total - age,99,Total - gender,174,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0607,Israel,08,20 years or more,99,Total - age,99,Total - gender,372,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0509,Hungary,02,1 year,99,Total - age,99,Total - gender,15,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0403,Germany,02,1 year,99,Total - age,99,Total - gender,225,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0212,Other,06,5-9 years,99,Total - age,99,Total - gender,339,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0511,Greece,777,Total stated - years since arrival in New Zealand,99,Total - age,99,Total - gender,885,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0503,Czech Republic,999,Total - years since arrival in New Zealand,99,Total - age,99,Total - gender,2526,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0603,Saudi Arabia,06,5-9 years,99,Total - age,99,Total - gender,459,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0416,Other,07,10-19 years,99,Total - age,99,Total - gender,387,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0401,England,07,10-19 years,99,Total - age,99,Total - gender,56811,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B1006,Colombia,06,5-9 years,99,Total - age,99,Total - gender,1335,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0902,Sri Lanka,08,20 years or more,99,Total - age,99,Total - gender,4344,,,
DATAFLOW,STATSNZ:CEN23_ECI_005(1.0),"Birthplace, years since arrival in New Zealand, age, and gender for the overseas-born census usually resident population count, (RC, TALB, Health), 2013, 2018, and 2023 Censuses",I,2023,2023,9999,Total - New Zealand by regional council,B0409,Northern Ireland,04,3 years,99,Total - age,99,Total - gender,96,,,
